Division Name,Dept,Course,Name,Meth,Succ.,Compl,A,B,C,IPP,D,F,INP,W,Total
"Health
Sciences & Athletics",PE,PE-36ABC,"Kaub, Timothy",ECC,0.79,0.79,23.0,0,0,0,0,0,0,6,29
"Health
Sciences & Athletics",PE,PE-36ABC,"Kirk, Matthew",ECC,0.86,0.86,29.0,1,0,0,0,0,0,5,35
"Health
Sciences & Athletics",PE,PE-36ABC,"Lindheim, Gifford",ECC,1.0,1.0,30.0,0,0,0,0,0,0,0,30
"Health
Sciences & Athletics",PE,PE-36ABC,"Rodriguez, John",ECC,0.94,0.94,31.0,0,0,0,0,0,0,2,33
"Health
Sciences & Athletics",PE,PE-400,"Guzman, Ubaldo",ECC,1.0,1.0,18.0,0,1,1,0,0,0,0,20
"Health
Sciences & Athletics",PE,PE-400,"Mintz, Stan",ECC,1.0,1.0,14.0,1,0,5,0,0,0,0,20
"Health
Sciences & Athletics",PE,PE-401,"Lim, Jae",ECC,0.97,1.0,27.0,2,1,4,0,1,0,0,35
"Health
Sciences & Athletics",PE,PE-402,"Guzman, Ubaldo",ECC,1.0,1.0,28.0,0,0,0,0,0,0,0,28
"Health
Sciences & Athletics",PE,PE-402,"Lim, Jae",ECC,0.95,0.95,14.0,1,0,3,0,0,0,1,19
"Health
Sciences & Athletics",PE,PE-404,"Guzman, Ubaldo",ECC,0.9,0.9,8.0,0,1,0,0,0,0,1,10
"Health
Sciences & Athletics",PE,PE-404,"Serr, Russell",ECC,0.92,0.92,12.0,0,0,0,0,0,0,1,13
"Health
Sciences & Athletics",PE,PE-409,"Cass, Kathryn",HYBRD,0.71,0.76,14.0,0,0,1,0,1,0,5,21
"Health
Sciences & Athletics",PE,PE-45ABC,"Komai, Stacy",ECC,1.0,1.0,9.0,0,0,0,0,0,0,0,9
"Health
Sciences & Athletics",PE,PE-4A,"Jimmerson, Charles",ECC,0.77,0.77,9.0,0,1,0,0,0,0,3,13
"Health
Sciences & Athletics",PE,PE-4B,"Jimmerson, Charles",ECC,1.0,1.0,8.0,1,0,0,0,0,0,0,9
"Health
Sciences & Athletics",PE,PE-54A,"Alvillar, Andrew",ECC,0.82,0.94,13.0,9,5,0,2,2,0,2,33
"Health
Sciences & Athletics",PE,PE-54A,"Arrache, Antonio",ECC,0.82,0.82,12.0,1,1,0,0,0,0,3,17
"Health
Sciences & Athletics",PE,PE-54A,"Hughley, Kevin",ECC,0.9,0.9,9.0,0,0,0,0,0,0,1,10
"Health
Sciences & Athletics",PE,PE-54A,"Jacobson, Michael",ECC,0.79,0.93,10.0,1,0,0,0,2,0,1,14
"Health
Sciences & Athletics",PE,PE-54A,"Lindheim, Gifford",ECC,0.87,0.87,10.0,2,1,0,0,0,0,2,15
"Health
Sciences & Athletics",PE,PE-54A,"Roman, Danielle",ECC,0.89,0.89,17.0,0,0,0,0,0,0,2,19
"Health
Sciences & Athletics",PE,PE-54A,"Uphoff, Robert",ECC,1.0,1.0,4.0,0,0,2,0,0,0,0,6
"Health
Sciences & Athletics",PE,PE-54A,"Wood, Casey",ECC,0.81,0.81,17.0,0,0,0,0,0,0,4,21
"Health
Sciences & Athletics",PE,PE-54B,"Alvillar, Andrew",ECC,1.0,1.0,8.0,0,1,0,0,0,0,0,9
"Health
Sciences & Athletics",PE,PE-54B,"Arrache, Antonio",ECC,1.0,1.0,3.0,0,0,0,0,0,0,0,3
"Health
Sciences & Athletics",PE,PE-54B,"Hughley, Kevin",ECC,1.0,1.0,3.0,0,0,0,0,0,0,0,3
"Health
Sciences & Athletics",PE,PE-54B,"Jacobson, Michael",ECC,1.0,1.0,6.0,0,0,0,0,0,0,0,6
"Health
Sciences & Athletics",PE,PE-54B,"Lindheim, Gifford",ECC,0.8,0.8,0.0,4,0,0,0,0,0,1,5
"Health
Sciences & Athletics",PE,PE-54B,"Roman, Danielle",ECC,0.92,0.92,10.0,1,0,0,0,0,0,1,12
"Health
Sciences & Athletics",PE,PE-54B,"Uphoff, Robert",ECC,0.67,0.67,1.0,0,0,1,0,0,0,1,3
"Health
Sciences & Athletics",PE,PE-54B,"Wood, Casey",ECC,1.0,1.0,6.0,0,0,0,0,0,0,0,6
"Health
Sciences & Athletics",PE,PE-54C,"Alvillar, Andrew",ECC,0.5,1.0,1.0,0,0,0,0,1,0,0,2
"Health
Sciences & Athletics",PE,PE-54C,"Arrache, Antonio",ECC,1.0,1.0,6.0,0,0,0,0,0,0,0,6
"Health
Sciences & Athletics",PE,PE-54C,"Hughley, Kevin",ECC,1.0,1.0,3.0,0,0,0,0,0,0,0,3
"Health
Sciences & Athletics",PE,PE-54C,"Jacobson, Michael",ECC,0.67,0.67,2.0,0,0,0,0,0,0,1,3
"Health
Sciences & Athletics",PE,PE-54C,"Lindheim, Gifford",ECC,0.5,0.5,1.0,0,0,0,0,0,0,1,2
"Health
Sciences & Athletics",PE,PE-54C,"Roman, Danielle",ECC,0.67,0.67,2.0,0,0,0,0,0,0,1,3
"Health
Sciences & Athletics",PE,PE-54C,"Wood, Casey",ECC,1.0,1.0,5.0,0,0,0,0,0,0,0,5
"Health
Sciences & Athletics",PE,PE-57ABC,"Haroldson, Shelby",ECC,1.0,1.0,20.0,0,0,0,0,0,0,0,20
"Health
Sciences & Athletics",PE,PE-57ABC,"Rubke, Noah",ECC,1.0,1.0,12.0,0,0,0,0,0,0,0,12
"Health
Sciences & Athletics",PE,PE-5ABC,"Palmer, Grant",ECC,1.0,1.0,33.0,0,0,0,0,0,0,0,33
"Health
Sciences & Athletics",PE,PE-61ABC,"Arrache, Antonio",ECC,1.0,1.0,18.0,0,0,0,0,0,0,0,18
"Health
Sciences & Athletics",PE,PE-71ABC,"Jacobson, Michael",ECC,0.92,0.92,24.0,0,0,0,0,0,0,2,26
"Health
Sciences & Athletics",PE,PE-74A,"Barrera, Steven",ECC,1.0,1.0,11.0,0,0,0,0,0,0,0,11
"Health
Sciences & Athletics",PE,PE-74A,"Dunn, Darin",ECC,0.81,0.88,20.0,1,0,0,0,2,0,3,26
"Health
Sciences & Athletics",PE,PE-74A,"Jacobson, Michael",ECC,1.0,1.0,22.0,0,0,0,0,0,0,0,22
"Health
Sciences & Athletics",PE,PE-74B,"Barrera, Steven",ECC,1.0,1.0,4.0,0,0,0,0,0,0,0,4
"Health
Sciences & Athletics",PE,PE-74B,"Dunn, Darin",ECC,1.0,1.0,4.0,1,0,0,0,0,0,0,5
"Health
Sciences & Athletics",PE,PE-74B,"Jacobson, Michael",ECC,1.0,1.0,8.0,0,0,0,0,0,0,0,8
"Health
Sciences & Athletics",PE,PE-75ABC,"Hughley, Kevin",ECC,0.96,0.96,45.0,0,0,0,0,0,0,2,47
"Health
Sciences & Athletics",PE,PE-79,"Arrache, Antonio",ECC,1.0,1.0,18.0,0,0,0,0,0,0,0,18
"Health
Sciences & Athletics",PE,PE-79,"Barrera, Steven",ECC,0.57,0.91,13.0,0,0,0,0,8,0,2,23
"Health
Sciences & Athletics",PE,PE-80ABC,"Wood, Casey",ECC,0.95,0.95,20.0,0,0,0,0,0,0,1,21
"Health
Sciences & Athletics",RC,RC-170,"Parker, Taryn",ECC,0.74,0.83,7.0,15,4,0,1,2,0,6,35
"Health
Sciences & Athletics",RC,RC-172,"De Sisto, Michael",ECC,0.35,0.85,0.0,2,7,0,5,8,0,4,26
"Health
Sciences & Athletics",RC,RC-174,"De Sisto, Michael",ECC,0.76,0.96,2.0,6,11,0,2,3,0,1,25
"Health
Sciences & Athletics",RC,RC-280,"Mekaru, Roy",ECC,0.71,1.0,0.0,1,4,0,2,0,0,0,7
"Health
Sciences & Athletics",RC,RC-286,"Mekaru, Roy",ECC,0.71,1.0,0.0,1,4,0,2,0,0,0,7
"Health
Sciences & Athletics",RC,RC-290,"Parker, Taryn",ECC,1.0,1.0,12.0,0,0,0,0,0,0,0,12
"Health
Sciences & Athletics",RC,RC-291,"Parker, Taryn",ECC,1.0,1.0,12.0,0,0,0,0,0,0,0,12
"Health
Sciences & Athletics",RC,RC-292,"Parker, Taryn",ECC,1.0,1.0,12.0,0,0,0,0,0,0,0,12
"Health
Sciences & Athletics",RC,RC-293,"Mekaru, Roy",ECC,1.0,1.0,4.0,8,0,0,0,0,0,0,12
"Health
Sciences & Athletics",RC,RC-294,"Adoc, Raymund",ECC,1.0,1.0,8.0,4,0,0,0,0,0,0,12
"Health
Sciences & Athletics",RC,RC-294,"Mekaru, Roy",ECC,1.0,1.0,8.0,4,0,0,0,0,0,0,12
"Health
Sciences & Athletics",RC,RC-294,"Robertson, Victoria",ECC,1.0,1.0,8.0,4,0,0,0,0,0,0,12
"Health
Sciences & Athletics",RECR,RECR-207,"Hazell, Thomas",ONLIN,0.52,0.57,10.0,2,0,0,1,0,0,10,23
"Health
Sciences & Athletics",RTEC,RTEC-106,"Lopez, Kathleen",OFFST,1.0,1.0,10.0,0,0,0,0,0,0,0,10
"Health
Sciences & Athletics",RTEC,RTEC-106,"Luna, Rosa",OFFST,1.0,1.0,10.0,0,0,0,0,0,0,0,10
"Health
Sciences & Athletics",RTEC,RTEC-106,"Perez, Michele",OFFST,1.0,1.0,21.0,0,0,0,0,0,0,0,21
"Health
Sciences & Athletics",RTEC,RTEC-106,"Rodriguez, Ruth",OFFST,1.0,1.0,11.0,0,0,0,0,0,0,0,11
"Health
Sciences & Athletics",RTEC,RTEC-106,"Villa, Eric",OFFST,1.0,1.0,21.0,0,0,0,0,0,0,0,21
"Health
Sciences & Athletics",RTEC,RTEC-111,"Villa, Eric",ECC,1.0,1.0,7.0,13,1,0,0,0,0,0,21
"Health
Sciences & Athletics",RTEC,RTEC-123,"Luna, Rosa",ECC,1.0,1.0,9.0,12,0,0,0,0,0,0,21
"Health
Sciences & Athletics",RTEC,RTEC-217,"Banks-Carson, Sivi",OFFST,1.0,1.0,1.0,2,0,0,0,0,0,0,3
"Health
Sciences & Athletics",RTEC,RTEC-217,"Bradshaw, Jeffrey",OFFST,0.95,0.95,16.0,4,0,0,0,0,0,1,21
"Health
Sciences & Athletics",RTEC,RTEC-217,"Butao, Lesley",OFFST,1.0,1.0,1.0,2,0,0,0,0,0,0,3
"Health
Sciences & Athletics",RTEC,RTEC-217,"Felix, Alex",OFFST,0.94,0.94,15.0,2,0,0,0,0,0,1,18
"Health
Sciences & Athletics",RTEC,RTEC-217,"Hussain, Naveed",OFFST,1.0,1.0,1.0,2,0,0,0,0,0,0,3
"Health
Sciences & Athletics",RTEC,RTEC-217,"Lopez, Kathleen",OFFST,0.94,0.94,15.0,2,0,0,0,0,0,1,18
"Health
Sciences & Athletics",RTEC,RTEC-217,"Luna, Rosa",OFFST,0.95,0.95,16.0,4,0,0,0,0,0,1,21
"Health
Sciences & Athletics",RTEC,RTEC-217,"Perez, Michele",OFFST,0.95,0.95,16.0,4,0,0,0,0,0,1,21
"Health
Sciences & Athletics",RTEC,RTEC-217,"Rodriguez, Ruth",OFFST,0.94,0.94,15.0,2,0,0,0,0,0,1,18
"Health
Sciences & Athletics",RTEC,RTEC-217,"Villa, Eric",OFFST,0.95,0.95,16.0,4,0,0,0,0,0,1,21
"Health
Sciences & Athletics",RTEC,RTEC-233,"Perez, Michele",ECC,0.95,0.95,12.0,8,0,0,0,0,0,1,21
"Health
Sciences & Athletics",RTEC,RTEC-244,"Villa, Eric",HYBRD,1.0,1.0,14.0,6,0,0,0,0,0,0,20
"Health
Sciences & Athletics",RTEC,RTEC-328,"Charman, Dawn",OFFST,1.0,1.0,16.0,6,0,0,0,0,0,0,22
"Health
Sciences & Athletics",RTEC,RTEC-A,"Lopez, Rosa",ECC,0.79,0.94,13.0,7,7,0,0,5,0,2,34
"Health
Sciences & Athletics",RTEC,RTEC-A,"Luna, Rosa",ECC,0.79,0.84,17.0,15,2,0,1,1,0,7,43
"Health
Sciences & Athletics",RTEC,RTEC-A,"Perez, Michele",ECC,0.63,0.76,12.0,8,4,0,2,3,0,9,38
"Health
Sciences & Athletics",RTEC,RTEC-A,"Perez, Michele",ONLIN,0.63,0.68,7.0,7,11,0,1,1,0,13,40
Humanities,CHIN,CHIN-1,"Zhao, Hailiang",LIVEO,0.56,0.59,12.0,3,3,0,0,1,0,13,32
Humanities,CHIN,CHIN-2,"Wu, Xiaowen",LIVEO,0.87,0.87,9.0,3,1,0,0,0,0,2,15
Humanities,CHIN,CHIN-2,"Zhao, Hailiang",HSDUL,0.91,0.94,21.0,8,1,0,1,0,0,2,33
Humanities,ENGL,ENGL-15A,"Hong, Lyman",ECC,0.76,0.95,9.0,5,2,0,1,2,1,1,21
Humanities,ENGL,ENGL-15B,"Leiby, Mary",ECC,0.83,0.94,7.0,5,3,0,0,1,1,1,18
Humanities,ENGL,ENGL-1A,"Annick, Jennifer",ONLIN,0.49,0.73,10.0,7,10,0,2,11,0,15,55
Humanities,ENGL,ENGL-1A,"Arehart, Robin",ECC,0.73,0.77,9.0,9,4,0,0,1,0,7,30
Humanities,ENGL,ENGL-1A,"Bostick, Jason",ECC,0.31,0.62,2.0,3,4,0,9,0,0,11,29
Humanities,ENGL,ENGL-1A,"Brenes, Erica",ECC,0.44,0.88,4.0,8,2,0,4,10,0,4,32
Humanities,ENGL,ENGL-1A,"Cliett, Victoria",ONLIN,0.22,0.35,3.0,0,2,0,1,2,0,15,23
Humanities,ENGL,ENGL-1A,"Cody, Thomas",HYBRD,0.32,0.39,2.0,3,5,0,0,2,0,19,31
Humanities,ENGL,ENGL-1A,"Corbin, Susan",ONLIN,0.49,0.63,9.0,9,7,0,3,4,0,19,51
Humanities,ENGL,ENGL-1A,"Daniel, Cathleen",ECC,0.62,0.76,6.0,9,3,0,3,1,0,7,29
Humanities,ENGL,ENGL-1A,"Degnan, Kevin",ONLIN,0.59,0.93,6.0,8,3,0,0,10,0,2,29
Humanities,ENGL,ENGL-1A,"Donnell, Sean",ECC,0.59,0.83,11.0,2,4,0,0,6,1,5,29
Humanities,ENGL,ENGL-1A,"Douglas, Jeffrey",ONLIN,0.44,1.0,4.0,1,2,0,0,9,0,0,16
Humanities,ENGL,ENGL-1A,"Gallagher, Jennifer",HYBRD,0.79,0.8,28.0,10,6,0,0,1,0,11,56
Humanities,ENGL,ENGL-1A,"Gates, Suzanne",ECC,0.71,0.91,13.0,7,5,0,1,6,0,3,35
Humanities,ENGL,ENGL-1A,"Gates, Suzanne",ONLIN,0.65,0.96,7.0,4,4,0,1,6,0,1,23
Humanities,ENGL,ENGL-1A,"Glover, Christopher",ECC,0.48,0.7,2.0,7,7,0,1,6,0,10,33
Humanities,ENGL,ENGL-1A,"Hall, Joanne",ONLIN,0.36,0.54,5.0,3,2,0,1,4,0,13,28
Humanities,ENGL,ENGL-1A,"Harrison, Mickey",ONLIN,0.65,0.87,12.0,1,2,0,0,5,0,3,23
Humanities,ENGL,ENGL-1A,"Henson, Chelsea",ECC,0.49,0.75,13.0,8,7,0,4,11,0,14,57
Humanities,ENGL,ENGL-1A,"Holt-Molina, Jennifer",ONLIN,0.53,0.72,7.0,2,8,0,2,4,0,9,32
Humanities,ENGL,ENGL-1A,"Hong, Lyman",ONLIN,0.28,0.54,3.0,7,1,0,3,7,0,18,39
Humanities,ENGL,ENGL-1A,"Huynh, Tiffany",HYBRD,0.29,0.53,1.0,1,3,0,1,3,0,8,17
Humanities,ENGL,ENGL-1A,"Imbarus, Aura",ONLIN,0.6,0.89,2.0,11,8,0,1,9,0,4,35
Humanities,ENGL,ENGL-1A,"Isaacs, Brent",ECC,0.23,0.47,3.0,3,1,0,0,7,0,16,30
Humanities,ENGL,ENGL-1A,"Isaacs, Brent",ONLIN,0.42,0.71,5.0,4,1,0,0,7,0,7,24
Humanities,ENGL,ENGL-1A,"Kelley, Elayne",ONLIN,0.62,0.69,17.0,11,6,0,1,3,0,17,55
Humanities,ENGL,ENGL-1A,"Krizan, Kim",HYBRD,0.18,0.36,0.0,3,2,0,5,0,0,18,28
Humanities,ENGL,ENGL-1A,"Leiby, Mary",ONLIN,0.4,0.75,9.0,9,4,0,0,17,2,14,55
Humanities,ENGL,ENGL-1A,"Magnesi, Miles",ONLIN,0.17,0.67,1.0,2,1,0,2,10,0,8,24
Humanities,ENGL,ENGL-1A,"Marcoux, Peter",ONLIN,0.54,0.79,9.0,13,8,0,6,8,0,12,56
Humanities,ENGL,ENGL-1A,"Mattern, Mora",ONLIN,0.57,0.71,19.0,6,7,0,0,7,1,16,56
Humanities,ENGL,ENGL-1A,"McDermit, Michael",ONLIN,0.65,0.87,8.0,5,2,0,2,3,0,3,23
Humanities,ENGL,ENGL-1A,"McMahon, Jeffrey",ONLIN,0.82,0.91,39.0,11,4,0,0,6,0,6,66
Humanities,ENGL,ENGL-1A,"Millea, John",ONLIN,0.54,0.71,7.0,3,3,0,0,4,0,7,24
Humanities,ENGL,ENGL-1A,"Nagao, Christina",ECC,0.84,0.94,16.0,8,2,0,1,2,0,2,31
Humanities,ENGL,ENGL-1A,"Nagao, Christina",HYBRD,0.78,0.88,10.0,11,4,0,1,1,1,4,32
Humanities,ENGL,ENGL-1A,"Nagao, Christina",ONLIN,0.67,0.81,7.0,8,3,0,0,4,0,5,27
Humanities,ENGL,ENGL-1A,"Ochoa, Shane",ONLIN,0.46,0.75,19.0,4,5,0,3,15,0,15,61
Humanities,ENGL,ENGL-1A,"Otsuji, Sumino",ONLIN,0.23,0.42,4.0,1,1,0,0,5,0,15,26
Humanities,ENGL,ENGL-1A,"Page, Christopher",ECC,0.71,0.97,12.0,4,6,0,6,2,0,1,31
Humanities,ENGL,ENGL-1A,"Peluso, Stephen",ECC,0.45,0.68,2.0,7,5,0,2,5,0,10,31
Humanities,ENGL,ENGL-1A,"Phillips, Claire",ONLIN,0.7,0.73,16.0,3,2,0,0,1,0,8,30
Humanities,ENGL,ENGL-1A,"Phillips, Lana",ONLIN,0.61,0.76,12.0,8,10,0,2,5,0,12,49
Humanities,ENGL,ENGL-1A,"Reyes, Michael",ONLIN,0.61,0.86,12.0,3,2,0,3,4,0,4,28
Humanities,ENGL,ENGL-1A,"Russo, Salvatore",ONLIN,0.62,0.95,8.0,2,3,0,2,5,0,1,21
Humanities,ENGL,ENGL-1A,"Sandor, Jane",ONLIN,0.42,0.68,7.0,13,4,0,3,11,1,18,57
Humanities,ENGL,ENGL-1A,"Sandowicz, Ryan",ECC,0.44,0.59,3.0,4,5,0,1,3,0,11,27
Humanities,ENGL,ENGL-1A,"Schwartz, Stephanie",ONLIN,0.6,0.87,28.0,4,1,0,3,12,0,7,55
Humanities,ENGL,ENGL-1A,"Sharp, Adrienne",ECC,0.69,0.79,9.0,7,4,0,2,1,0,6,29
Humanities,ENGL,ENGL-1A,"Sharp, Adrienne",ONLIN,0.66,0.71,19.0,11,9,0,2,0,1,17,59
Humanities,ENGL,ENGL-1A,"Sullivan, Kamisha",ONLIN,0.42,0.92,4.0,5,2,0,0,13,0,2,26
Humanities,ENGL,ENGL-1A,"Takamine, Eric",HYBRD,0.22,0.78,1.0,3,0,0,0,4,6,4,18
Humanities,ENGL,ENGL-1A,"Walker, Elizabeth",ONLIN,0.13,0.43,2.0,2,0,0,2,7,0,17,30
Humanities,ENGL,ENGL-1A,"Williams, Rachel",HYBRD,0.35,0.42,2.0,8,1,0,0,2,0,18,31
Humanities,ENGL,ENGL-1B,"Crotwell, Dana",ONLIN,0.85,0.88,7.0,11,4,0,0,1,0,3,26
Humanities,ENGL,ENGL-1B,"Gallagher, Jennifer",ONLIN,0.91,0.96,14.0,6,1,0,1,0,0,1,23
Humanities,ENGL,ENGL-1B,"Hall, Joanne",ONLIN,0.92,0.92,23.0,1,0,0,0,0,0,2,26
Humanities,ENGL,ENGL-1B,"Hector, Jeremy",ONLIN,0.45,0.64,1.0,5,4,0,3,1,0,8,22
Humanities,ENGL,ENGL-1B,"Shaw, Jocelyn",HYBRD,0.72,1.0,3.0,8,7,0,1,6,0,0,25
Humanities,ENGL,ENGL-1B,"Shaw, Jocelyn",ONLIN,0.75,0.93,15.0,3,3,0,1,4,0,2,28
Humanities,ENGL,ENGL-1B,"Williams, Rachel",ONLIN,0.67,0.7,3.0,12,3,0,1,0,0,8,27
Humanities,ENGL,ENGL-1BH,"Lamborn, Sanam",HYBRD,0.88,0.92,11.0,9,1,0,0,1,0,2,24
Humanities,ENGL,ENGL-1C,"Ali, Jawad",ONLIN,0.6,0.87,8.0,10,0,0,2,6,0,4,30
Humanities,ENGL,ENGL-1C,"Annick, Jennifer",HYBRD,0.74,0.81,14.0,16,9,0,3,1,0,10,53
Humanities,ENGL,ENGL-1C,"Arehart, Robin",ECC,0.86,0.91,6.0,8,5,0,0,1,0,2,22
Humanities,ENGL,ENGL-1C,"Brenes, Erica",ECC,0.8,0.97,8.0,9,7,0,0,4,1,1,30
Humanities,ENGL,ENGL-1C,"Burnham, Stephanie",ONLIN,0.77,0.88,29.0,13,2,0,1,5,0,7,57
Humanities,ENGL,ENGL-1C,"Cheung, Matthew",HYBRD,0.83,0.97,8.0,9,8,0,2,2,0,1,30
Humanities,ENGL,ENGL-1C,"Cheung, Matthew",ONLIN,0.66,0.77,8.0,19,10,0,2,4,0,13,56
Humanities,ENGL,ENGL-1C,"Cliett, Victoria",ECC,0.62,0.85,7.0,6,3,0,1,5,0,4,26
Humanities,ENGL,ENGL-1C,"Cody, Thomas",ECC,0.55,0.64,9.0,14,7,0,0,5,0,20,55
Humanities,ENGL,ENGL-1C,"Corbin, Susan",ONLIN,0.73,0.8,6.0,12,4,0,0,2,0,6,30
Humanities,ENGL,ENGL-1C,"Crotwell, Dana",HYBRD,0.82,0.84,26.0,12,12,0,0,1,0,10,61
Humanities,ENGL,ENGL-1C,"Donnell, Sean",ECC,0.71,0.85,29.0,9,6,0,0,9,0,9,62
Humanities,ENGL,ENGL-1C,"Gates, Suzanne",ONLIN,0.72,0.93,33.0,12,7,0,4,11,0,5,72
Humanities,ENGL,ENGL-1C,"Geraghty, Elise",ONLIN,0.71,0.71,9.0,3,5,0,0,0,0,7,24
Humanities,ENGL,ENGL-1C,"Gray, Sarah",ECC,0.65,1.0,2.0,10,1,0,2,5,0,0,20
Humanities,ENGL,ENGL-1C,"Gray, Sarah",ONLIN,0.53,0.87,0.0,8,8,0,3,6,1,4,30
Humanities,ENGL,ENGL-1C,"Hennessee, Elice",ONLIN,0.56,0.96,3.0,4,7,0,2,8,0,1,25
Humanities,ENGL,ENGL-1C,"Henson, Chelsea",ONLIN,0.57,0.79,2.0,17,13,0,3,9,0,12,56
Humanities,ENGL,ENGL-1C,"Holt-Molina, Jennifer",ONLIN,0.73,0.8,6.0,12,4,0,0,2,0,6,30
Humanities,ENGL,ENGL-1C,"Husain, Nida",ECC,0.7,0.83,3.0,7,6,0,0,3,0,4,23
Humanities,ENGL,ENGL-1C,"Husain, Nida",ONLIN,0.45,0.57,8.0,19,8,0,3,6,0,33,77
Humanities,ENGL,ENGL-1C,"Imbarus, Aura",ONLIN,0.93,0.97,6.0,8,14,0,0,1,0,1,30
Humanities,ENGL,ENGL-1C,"Jalloh, Katrina",ECC,0.73,0.89,10.0,19,4,0,1,6,0,5,45
Humanities,ENGL,ENGL-1C,"Kelley, Elayne",ECC,1.0,1.0,21.0,4,3,0,0,0,0,0,28
Humanities,ENGL,ENGL-1C,"Kirk, Angie",ONLIN,0.3,0.8,1.0,1,1,0,1,4,0,2,10
Humanities,ENGL,ENGL-1C,"Magnesi, Miles",HSDUL,0.96,1.0,16.0,5,5,0,1,0,0,0,27
Humanities,ENGL,ENGL-1C,"Marcoux, Peter",HYBRD,0.91,0.96,28.0,15,5,0,1,2,0,2,53
Humanities,ENGL,ENGL-1C,"Mattern, Mora",HYBRD,0.83,0.98,39.0,7,4,0,2,7,0,1,60
Humanities,ENGL,ENGL-1C,"Mavromati Duncan, Anna",HYBRD,0.68,0.95,6.0,6,1,0,4,1,0,1,19
Humanities,ENGL,ENGL-1C,"McDermit, Michael",HYBRD,0.93,1.0,21.0,3,2,0,2,0,0,0,28
Humanities,ENGL,ENGL-1C,"McDermit, Michael",ONLIN,0.8,0.93,16.0,6,2,0,1,3,0,2,30
Humanities,ENGL,ENGL-1C,"McMahon, Jeffrey",HYBRD,0.93,0.97,47.0,7,3,0,0,2,0,2,61
Humanities,ENGL,ENGL-1C,"Merz, Stephanie",HYBRD,0.76,0.84,10.0,24,8,0,2,2,0,9,55
Humanities,ENGL,ENGL-1C,"Merz, Stephanie",ONLIN,0.68,0.88,0.0,12,27,0,3,8,0,7,57
Humanities,ENGL,ENGL-1C,"Ochoa, Shane",HYBRD,0.67,0.85,14.0,2,1,1,0,5,0,4,27
Humanities,ENGL,ENGL-1C,"Otsuji, Sumino",ECC,0.67,0.87,3.0,6,1,0,0,3,0,2,15
Humanities,ENGL,ENGL-1C,"Panto, Danielle",ONLIN,0.39,0.65,2.0,3,4,0,3,2,1,8,23
Humanities,ENGL,ENGL-1C,"Peppard, Bruce",HYBRD,0.78,0.9,16.0,28,18,0,6,3,0,8,79
Humanities,ENGL,ENGL-1C,"Reyes, Michael",HYBRD,0.89,1.0,18.0,6,1,0,3,0,0,0,28
Humanities,ENGL,ENGL-1C,"Ritchie, Ryan",ONLIN,0.82,0.95,6.0,11,1,0,1,2,0,1,22
Humanities,ENGL,ENGL-1C,"Runkle, Kim",ONLIN,0.83,0.97,8.0,13,4,0,2,2,0,1,30
Humanities,ENGL,ENGL-1C,"Sandor, Jane",HYBRD,0.75,0.92,26.0,11,7,0,0,9,1,5,59
Humanities,ENGL,ENGL-1C,"Shaw, Jocelyn",HYBRD,0.86,0.97,14.0,6,5,0,1,2,0,1,29
Humanities,ENGL,ENGL-1C,"Shaw, Jocelyn",ONLIN,0.91,0.97,22.0,8,2,0,0,2,0,1,35
Humanities,ENGL,ENGL-1C,"Thompson, Darrell",ECC,0.76,0.76,5.0,10,7,0,0,0,0,7,29
Humanities,ENGL,ENGL-1CH,"Burnham, Stephanie",HYBRD,0.96,1.0,24.0,0,3,0,0,1,0,0,28
Humanities,ENGL,ENGL-1CH,"Cody, Thomas",HYBRD,0.81,0.81,7.0,9,6,0,0,0,0,5,27
Humanities,ENGL,ENGL-1CH,"Harmon, Alika",ONLIN,0.96,0.96,22.0,1,0,0,0,0,0,1,24
Humanities,ENGL,ENGL-1CH,"Wright, Terry",ECC,1.0,1.0,17.0,5,1,0,0,0,0,0,23
Humanities,ENGL,ENGL-24A,"Lewitzki, Rhea",HYBRD,0.8,0.9,16.0,0,0,0,2,0,0,2,20
Humanities,ENGL,ENGL-25B,"Gallagher, Jennifer",ONLIN,0.95,0.95,18.0,2,0,0,0,0,0,1,21
Humanities,ENGL,ENGL-27,"Kelley, Elayne",ONLIN,0.74,0.86,24.0,4,3,0,1,4,0,6,42
Humanities,ENGL,ENGL-30,"Peppard, Bruce",ONLIN,0.42,0.58,3.0,1,1,0,0,2,0,5,12
Humanities,ENGL,ENGL-36,"Isaacs, Brent",ONLIN,0.83,0.93,7.0,10,8,0,0,3,0,2,30
Humanities,ENGL,ENGL-39,"Cheung, Matthew",HYBRD,0.87,0.9,7.0,11,9,0,0,1,0,3,31
Humanities,ENGL,ENGL-40B,"Page, Christopher",HYBRD,0.85,0.97,23.0,5,0,0,2,2,0,1,33
Humanities,ENGL,ENGL-42,"Ochoa, Shane",HYBRD,0.68,0.96,16.0,3,0,0,0,8,0,1,28
Humanities,ENGL,ENGL-78,"Schwartz, Stephanie",ONLIN,0.75,0.79,20.0,1,0,0,1,0,0,6,28
Humanities,ENGL,ENGL-98,"Mavromati Duncan, Anna",HYBRD,1.0,1.0,2.0,1,2,0,0,0,0,0,5
Humanities,ENGL,ENGL-99,"Leiby, Mary",ECC,1.0,1.0,1.0,0,0,0,0,0,0,0,1
Humanities,ESL,ESL-51A,"Mochidome, Debra",HYBRD,0.69,0.77,5.0,3,1,0,1,0,0,3,13
