Division Name,Dept,Course,Name,Meth,Succ.,Compl,A,B,C,IPP,D,F,INP,W,Total
Natural Sciences,GEOG,GEOG-5,"Scott, Jason",ONLIN,0.85,0.9,19,8,6,0,2,0,0,4,39
Natural Sciences,GEOL,GEOL-1,"Di Fiori, Sara",ONLIN,0.91,0.91,17,10,2,0,0,0,0,3,32
Natural Sciences,MICR,MICR-33,"Hernandez, Rebecca",HYBRD,0.85,0.91,12,9,8,0,0,2,0,3,34
Natural Sciences,OCEA,OCEA-10,"Sedki, Ziad",ONLIN,0.85,0.92,13,7,2,0,1,1,0,2,26
Natural Sciences,OCEA,OCEA-10,"Wageman, Jwan",ONLIN,0.88,0.91,14,12,2,0,0,1,0,3,32
Natural Sciences,PHYO,PHYO-31,"Brennan, Michael",ECC,1.0,1.0,22,17,1,0,0,0,0,0,40
Natural Sciences,PHYS,PHYS-1A,"Vargas, Alejandro",ECC,0.87,0.93,7,12,7,0,2,0,0,2,30
Natural Sciences,PHYS,PHYS-1B,"Demir, Firuz",ECC,0.94,0.94,18,13,3,0,0,0,0,2,36
Natural Sciences,PHYS,PHYS-2A,"Goldmann, Eyal",ECC,0.81,0.94,15,4,10,0,2,3,0,2,36
Natural Sciences,PHYS,PHYS-2A,"Shirvanian, Razmic",ECC,0.66,0.75,13,5,3,0,0,3,0,8,32
